ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status,true_category
TKT-04264,2025-12-23 12:04:03.062420,CUST-8201,email,Refund has not been credited.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,18498.88,United Kingdom,Escalated,Refund Request
TKT-04265,2026-03-23 11:19:03.062426,CUST-1900,web,My order has not arrived yet.,Our support team has escalated this case.,Laptop Sleeve,33974.08,United Kingdom,Resolved,Delivery Delay
TKT-04266,2025-12-14 21:13:03.062432,CUST-9148,web,Please process my refund.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,41420.14,United States,Pending,Refund Request
TKT-04267,2026-03-02 13:41:03.062438,CUST-4648,chat,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,1359.94,United States,Pending,Login Issue
TKT-04268,2025-12-20 23:50:03.062444,CUST-8595,chat,The quality is very poor.,Our support team has escalated this case.,Wireless Earbuds,40519.19,United States,Resolved,Product Quality
TKT-04269,2026-03-12 06:13:03.062451,CUST-5669,web,Cancel my membership immediately.,Our support team has escalated this case.,Laptop Sleeve,9434.53,Australia,Resolved,Subscription Cancellation
TKT-04270,2025-12-06 12:15:03.062458,CUST-7848,web,This is not what I ordered.,Our support team has escalated this case.,Bluetooth Speaker,30890.95,United Kingdom,Resolved,Wrong Item
TKT-04271,2026-02-10 10:47:03.062463,CUST-7852,web,Refund has not been credited.,We understand your frustration and appreciate your patience.,Monitor,16966.24,United States,Resolved,Refund Request
TKT-04272,2026-04-09 11:30:03.062469,CUST-7137,web,Subscription is difficult to cancel.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,35677.5,India,Escalated,Subscription Cancellation
TKT-04273,2026-03-10 03:36:03.062476,CUST-5047,email,The app crashes when I open it.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,36393.09,Australia,Escalated,Technical Bug
TKT-04274,2025-11-25 20:25:03.062482,CUST-3139,email,Where is my order?,Our support team has escalated this case.,Keyboard,24795.75,India,Resolved,Delivery Delay
TKT-04275,2026-02-01 22:55:03.062488,CUST-9793,web,Unable to complete payment.,We understand your frustration and appreciate your patience.,Keyboard,40336.78,United States,Escalated,Payment Failure
TKT-04276,2026-05-05 16:49:03.062493,CUST-8161,email,I want a refund for this order.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,9325.42,United Kingdom,Resolved,Refund Request
TKT-04277,2025-12-09 03:56:03.062499,CUST-1990,web,This is not what I ordered.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,42263.32,Canada,Pending,Wrong Item
TKT-04278,2026-03-29 19:02:03.062505,CUST-5885,chat,I want a refund for this order.,We understand your frustration and appreciate your patience.,Smart Watch,24403.04,India,Escalated,Refund Request
TKT-04279,2026-03-27 19:58:03.062511,CUST-3239,email,Unable to access dashboard.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,36804.65,India,Escalated,Login Issue
TKT-04280,2026-03-02 13:01:03.062518,CUST-7335,email,Please process my refund.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,26304.19,Germany,Pending,Refund Request
TKT-04281,2025-12-06 11:47:03.062524,CUST-5096,chat,Payment failed but money was deducted.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,4867.61,Australia,Pending,Payment Failure
TKT-04282,2026-02-12 22:17:03.062530,CUST-1534,chat,The quality is very poor.,Our support team has escalated this case.,Wireless Earbuds,34218.38,Australia,Escalated,Product Quality
TKT-04283,2026-01-01 02:58:03.062536,CUST-5860,email,Transaction unsuccessful.,Our support team has escalated this case.,Bluetooth Speaker,46110.79,United Kingdom,Escalated,Payment Failure
TKT-04284,2025-12-20 16:54:03.062541,CUST-5081,chat,One item is missing from my order.,We understand your frustration and appreciate your patience.,Smart Watch,3923.72,Australia,Pending,Missing Item
TKT-04285,2026-03-19 07:47:03.062547,CUST-4527,chat,Very disappointed with the quality.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,32441.08,Germany,Pending,Product Quality
TKT-04286,2026-03-15 03:08:03.062553,CUST-3182,chat,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,42981.53,Germany,Resolved,Missing Item
TKT-04287,2026-05-05 13:19:03.062559,CUST-6110,web,This is not what I ordered.,Our support team has escalated this case.,Phone Charger,49279.25,Australia,Resolved,Wrong Item
TKT-04288,2026-01-20 13:33:03.062564,CUST-8138,email,Product was damaged during shipping.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,38827.85,Australia,Resolved,Damaged Product
TKT-04289,2025-11-12 22:49:03.062570,CUST-5700,chat,Product does not match expectations.,We understand your frustration and appreciate your patience.,Phone Charger,14883.9,Canada,Pending,Product Quality
TKT-04290,2025-11-28 14:59:03.062579,CUST-6376,chat,Refund has not been credited.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,36965.04,Germany,Pending,Refund Request
TKT-04291,2025-12-29 14:39:03.062585,CUST-1640,web,Please cancel my subscription.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,36631.27,United Kingdom,Escalated,Subscription Cancellation
TKT-04292,2026-03-24 02:26:03.062591,CUST-8580,web,The package contains another item.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,4919.38,Australia,Pending,Wrong Item
TKT-04293,2026-02-24 08:40:03.062597,CUST-3270,email,Packaging was torn and product is damaged.,We understand your frustration and appreciate your patience.,Laptop Sleeve,32083.26,Germany,Escalated,Damaged Product
TKT-04294,2026-01-10 14:38:03.062603,CUST-3507,web,The package contains another item.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,625.54,Germany,Escalated,Wrong Item
TKT-04295,2026-03-24 18:04:03.062608,CUST-9989,chat,Website shows an error.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,3016.51,United States,Pending,Technical Bug
TKT-04296,2026-03-30 22:04:03.062614,CUST-3840,email,One item is missing from my order.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,2731.55,Australia,Resolved,Missing Item
TKT-04297,2026-02-16 08:29:03.062620,CUST-8396,chat,Where is my order?,Our support team has escalated this case.,Monitor,9215.67,India,Escalated,Delivery Delay
TKT-04298,2025-11-18 03:37:03.062626,CUST-7323,email,Refund has not been credited.,We understand your frustration and appreciate your patience.,Phone Charger,23231.18,Canada,Pending,Refund Request
TKT-04299,2025-11-10 14:37:03.062632,CUST-2642,web,Package did not contain all products.,We understand your frustration and appreciate your patience.,Smart Watch,10319.93,United States,Escalated,Missing Item
TKT-04300,2026-01-06 03:21:03.062640,CUST-4805,email,Unable to complete payment.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,45586.35,Australia,Pending,Payment Failure
TKT-04301,2026-03-20 19:37:03.062646,CUST-6025,chat,Incorrect item delivered.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,49483.1,United Kingdom,Escalated,Wrong Item
TKT-04302,2026-04-06 08:11:03.062651,CUST-8932,web,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,23493.7,Canada,Escalated,Delivery Delay
TKT-04303,2026-01-08 04:10:03.062657,CUST-8246,chat,The quality is very poor.,We understand your frustration and appreciate your patience.,Smart Watch,22335.89,India,Pending,Product Quality
TKT-04304,2025-12-08 17:35:03.062663,CUST-1393,chat,Password reset link is not working.,Our support team has escalated this case.,Phone Charger,44995.24,India,Pending,Login Issue
TKT-04305,2026-03-27 20:35:03.062668,CUST-7581,chat,Refund has not been credited.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,13153.66,India,Resolved,Refund Request
TKT-04306,2025-11-16 21:13:03.062674,CUST-3709,web,I returned the item but haven't received my refund.,Our support team has escalated this case.,Bluetooth Speaker,6371.32,Canada,Resolved,Refund Request
TKT-04307,2025-11-23 03:03:03.062680,CUST-1010,email,Please process my refund.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,39930.77,India,Pending,Refund Request
TKT-04308,2026-02-09 04:12:03.062686,CUST-9126,chat,The item arrived broken.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,39327.53,Australia,Escalated,Damaged Product
TKT-04309,2026-03-28 21:04:03.062692,CUST-2396,email,Where is my order?,Our support team has escalated this case.,Laptop Sleeve,46576.77,United Kingdom,Escalated,Delivery Delay
TKT-04310,2026-05-04 15:21:03.062700,CUST-8414,web,The item arrived broken.,Our support team has escalated this case.,Bluetooth Speaker,35332.35,Australia,Pending,Damaged Product
TKT-04311,2025-11-29 20:27:03.062708,CUST-3584,email,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,16091.51,United Kingdom,Pending,Delivery Delay
TKT-04312,2025-11-15 20:01:03.062714,CUST-5109,web,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,20057.11,United States,Escalated,Technical Bug
TKT-04313,2026-04-12 23:01:03.062720,CUST-8469,web,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,27459.3,United States,Escalated,Missing Item
TKT-04314,2026-01-11 22:38:03.062725,CUST-7652,web,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,22192.57,Canada,Escalated,Technical Bug
TKT-04315,2025-11-20 09:38:03.062731,CUST-6848,email,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,49779.26,Canada,Resolved,Subscription Cancellation
TKT-04316,2025-12-13 07:21:03.062737,CUST-5246,web,The app crashes when I open it.,Our support team has escalated this case.,Bluetooth Speaker,29527.03,Canada,Pending,Technical Bug
TKT-04317,2026-01-28 15:55:03.062743,CUST-3174,chat,The item arrived broken.,Our support team has escalated this case.,Laptop Sleeve,3159.36,United Kingdom,Resolved,Damaged Product
TKT-04318,2026-03-31 10:08:03.062748,CUST-3690,web,The quality is very poor.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,5914.89,United States,Resolved,Product Quality
TKT-04319,2025-12-21 06:23:03.062754,CUST-2979,web,Website shows an error.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,40034.82,Germany,Resolved,Technical Bug
TKT-04320,2026-04-15 10:16:03.062762,CUST-5940,chat,The app crashes when I open it.,We understand your frustration and appreciate your patience.,Laptop Sleeve,4710.85,India,Pending,Technical Bug
TKT-04321,2025-12-28 18:44:03.062767,CUST-9917,chat,Cancel my membership immediately.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,42876.6,United Kingdom,Pending,Subscription Cancellation
TKT-04322,2026-03-30 20:15:03.062773,CUST-4200,chat,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,18922.92,Canada,Escalated,Login Issue
TKT-04323,2026-04-03 08:00:03.062779,CUST-8459,email,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,25012.98,India,Pending,Missing Item
TKT-04324,2026-05-06 19:52:03.062785,CUST-5411,chat,Please cancel my subscription.,Our support team has escalated this case.,Laptop Sleeve,26046.45,Canada,Resolved,Subscription Cancellation
TKT-04325,2026-04-06 17:59:03.062790,CUST-9373,chat,Material feels cheap.,We understand your frustration and appreciate your patience.,Phone Charger,23601.96,Germany,Escalated,Product Quality
TKT-04326,2026-05-08 08:21:03.062796,CUST-9518,chat,I received the wrong product.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,49906.91,United Kingdom,Resolved,Wrong Item
TKT-04327,2025-12-17 13:35:03.062802,CUST-4737,chat,Subscription is difficult to cancel.,We understand your frustration and appreciate your patience.,Gaming Mouse,33539.69,United States,Escalated,Subscription Cancellation
TKT-04328,2026-04-17 07:13:03.062808,CUST-5407,web,Website shows an error.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,6049.17,Germany,Pending,Technical Bug
TKT-04329,2026-04-09 08:39:03.062813,CUST-5089,email,Found a bug in the application.,We understand your frustration and appreciate your patience.,Gaming Mouse,34220.65,United Kingdom,Pending,Technical Bug
TKT-04330,2026-04-13 17:57:03.062827,CUST-9826,web,I cannot log into my account.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,26574.63,United Kingdom,Resolved,Login Issue
TKT-04331,2026-03-10 08:04:03.062832,CUST-3014,email,Website shows an error.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,37808.01,United Kingdom,Pending,Technical Bug
TKT-04332,2025-11-20 07:35:03.062840,CUST-4800,chat,Payment failed but money was deducted.,We understand your frustration and appreciate your patience.,Gaming Mouse,25278.17,Canada,Resolved,Payment Failure
TKT-04333,2025-12-18 23:29:03.062846,CUST-2588,email,I cannot log into my account.,We understand your frustration and appreciate your patience.,Monitor,43000.23,Germany,Pending,Login Issue
TKT-04334,2026-01-25 18:52:03.062852,CUST-3257,chat,Unable to access dashboard.,Our support team has escalated this case.,Phone Charger,42486.73,United States,Escalated,Login Issue
